10.0000000000,0.0163612565
100.0000000000,0.0312036820
1000.0000000000,0.1410271477
10000.0000000000,0.4021495427
100000.0000000000,0.5184087551
1000000.0000000000,0.5197821604
10000000.0000000000,0.6797261650
100000000.0000000000,0.7544898728
1000000000.0000000000,0.7697020043
